entry_day,exit_day,entry_price,exit_price,signal,exit_signal,type,result,profit_pct,profit,duration_hours
2026-07-11 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.018208502182014797,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.35899667956152553,3.5863768288196396,743.0
2026-07-12 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018143131330623733,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-1.6166777880935413e-05,-0.0001615061110305448,739.0
2026-07-12 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.018175327028281854,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.17712344019056347,1.7694631675037293,738.0
2026-07-12 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.018146063499139824,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.016142538884461557,0.16126396345577093,737.0
2026-07-12 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.01814344289576687,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.0017010662483781197,0.016993651821297414,736.0
2026-07-12 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.018156065210780104,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.0712210869839271,0.7114986589694317,735.0
2026-07-12 07:00:00+00:00,2026-08-11 20:00:00+00:00,0.018126355843379696,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.09256367109171462,-0.924711074206229,733.0
2026-07-12 13:00:00+00:00,2026-08-11 20:00:00+00:00,0.018230325553081277,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.4782760957500527,4.777978196543027,727.0
2026-07-12 17:00:00+00:00,2026-08-11 20:00:00+00:00,0.018283144409203773,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.765788106720939,7.65022318614218,723.0
2026-07-12 19:00:00+00:00,2026-08-11 20:00:00+00:00,0.018222862838716134,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.4375194810952949,4.370819616141997,721.0
2026-07-12 20:00:00+00:00,2026-08-11 20:00:00+00:00,0.018204338863210826,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.33620885596146916,3.3587264710550766,720.0
2026-07-12 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.018145510096909987,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.013093228648974222,0.13080135420325248,719.0
2026-07-12 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.018125655642326582,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.09643028534691221,-0.9633385506156529,717.0
2026-07-13 22:00:00+00:00,2026-08-11 20:00:00+00:00,0.01820874956779992,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.3603504116091452,3.599900611975361,694.0
2026-07-13 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.018137991631226473,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.028352822415847658,-0.28324469593431806,693.0
2026-07-14 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.01814094657737909,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.012059383974557195,-0.12047324590582638,691.0
2026-07-14 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.01814835239726852,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.028752656829768825,0.2872390417293906,690.0
2026-07-14 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.018152488195450418,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.051529749344698866,0.5147821959535416,689.0
2026-07-14 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.01811043155678971,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.18057386921574603,-1.8039329534653028,688.0
2026-07-14 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.018145266934094843,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.011753314619803567,0.11741561305183763,687.0
2026-07-14 11:00:00+00:00,2026-08-11 20:00:00+00:00,0.018207885317412364,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.3556209438938294,3.5526532294993562,681.0
2026-07-14 19:00:00+00:00,2026-08-11 20:00:00+00:00,0.018155261845347215,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.06679926550795978,0.6673246624245183,673.0
2026-07-14 20:00:00+00:00,2026-08-11 20:00:00+00:00,0.01812419641102076,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.10448933753112061,-1.0438484819358949,672.0
2026-07-14 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.018156046101087925,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.07111590944724015,0.7104479353779292,671.0
2026-07-14 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.01813841114922289,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.02603929595447069,-0.2601325665851622,669.0
2026-07-15 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018140867394484526,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.01249592563384689,-0.12483429708213044,667.0
2026-07-15 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.0181462688704357,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.01727411113879361,0.17256837027654817,666.0
2026-07-15 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.01813178518372964,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.06259218239591674,-0.6252959021352082,665.0
2026-07-15 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.018131131522963594,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.06619962358488139,-0.6613342396129651,664.0
2026-07-15 09:00:00+00:00,2026-08-11 20:00:00+00:00,0.01830326201646735,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.87485909637204,8.739842372756678,659.0
2026-07-15 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.01815039179992845,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.0399855618819443,0.39945576320062354,647.0
2026-07-15 22:00:00+00:00,2026-08-11 20:00:00+00:00,0.01816775200455349,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.13550240428118074,1.3536690187689957,646.0
2026-07-15 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.018140736601614534,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.013217005580297205,-0.1320378857471691,645.0
2026-07-16 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.018140602226765147,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.013957844324446246,-0.139438864801218,642.0
2026-07-16 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.018153002196040414,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.05435978110051099,0.5430542131941049,641.0
2026-07-16 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.018126747876583162,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.09039893593644688,-0.9030853700051044,640.0
2026-07-16 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.01810800451229092,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.19400123005664677,-1.9380722882659012,639.0
2026-07-16 09:00:00+00:00,2026-08-11 20:00:00+00:00,0.0184655780739375,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,1.746188550734422,17.444423621836872,635.0
2026-07-16 10:00:00+00:00,2026-08-11 20:00:00+00:00,0.018302603390107385,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.8712920393068351,8.704207472675284,634.0
2026-07-16 11:00:00+00:00,2026-08-11 20:00:00+00:00,0.018498039745055588,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,1.918611302405573,19.166926911031677,633.0
2026-07-16 22:00:00+00:00,2026-08-11 20:00:00+00:00,0.018228946050454598,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.4707446411526476,4.70273896511495,622.0
2026-07-16 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.018130457177688592,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.06992149161293239,-0.6985157012131945,621.0
2026-07-17 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018153441265490743,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.056777123172016435,0.5672034604884442,619.0
2026-07-17 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.01816088399768825,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.09773606784248003,0.9763833177463755,617.0
2026-07-17 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.018153869066832886,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.05913231504474453,0.5907318272969979,616.0
2026-07-17 07:00:00+00:00,2026-08-11 20:00:00+00:00,0.018172388615717263,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.16098242532896873,1.6082144290363978,613.0
2026-07-17 19:00:00+00:00,2026-08-11 20:00:00+00:00,0.018169002620587904,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.1423763172069544,1.4223394088974743,601.0
2026-07-17 20:00:00+00:00,2026-08-11 20:00:00+00:00,0.018138101632487174,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.027746185341072524,-0.2771843915573145,600.0
2026-07-17 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.018160436417419077,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.09527388680486348,0.9517861291805862,599.0
2026-07-17 22:00:00+00:00,2026-08-11 20:00:00+00:00,0.018105502424975616,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.20784752571101564,-2.076396781853046,598.0
2026-07-17 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.01812756249102116,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.08590108443993952,-0.8581518335549957,597.0
2026-07-18 00:00:00+00:00,2026-08-11 20:00:00+00:00,0.018143253567722704,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.0006575663994467388,0.006569088330472921,596.0
2026-07-18 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018155708462419214,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.06925754873055584,0.6918829118182528,595.0
2026-07-18 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.01812184098582125,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.11750063351115866,-1.173831328776475,594.0
2026-07-18 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.01810318197106367,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.22069210144198007,-2.2047140934053804,593.0
2026-07-18 17:00:00+00:00,2026-08-11 20:00:00+00:00,0.01822974157103513,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.47508795949835214,4.746128715388538,579.0
2026-07-18 19:00:00+00:00,2026-08-11 20:00:00+00:00,0.018141360884032565,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.009775340241823843,-0.09765564901582018,577.0
2026-07-18 20:00:00+00:00,2026-08-11 20:00:00+00:00,0.018143530760497524,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.002185333821084899,0.02183148487263814,576.0
2026-07-18 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.018145573519847403,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.013442705799620452,0.1342926309382083,575.0
2026-07-19 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018198942888681614,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.3066586078076351,3.063519491998275,571.0
2026-07-19 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.01814409870707913,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.00531546543712585,0.05310149971688724,568.0
2026-07-19 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.018141945708351984,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.0065514220503067756,-0.0654487062825647,567.0
2026-07-19 07:00:00+00:00,2026-08-11 20:00:00+00:00,0.018294610709514752,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.8279839791971921,8.271559952179949,565.0
2026-07-19 11:00:00+00:00,2026-08-11 20:00:00+00:00,0.018210484340965415,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.36984231677150525,3.6947247445473375,561.0
2026-07-19 20:00:00+00:00,2026-08-11 20:00:00+00:00,0.018201404811462485,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.320143133360303,3.1982299022694267,552.0
2026-07-19 21:00:00+00:00,2026-08-11 20:00:00+00:00,0.018259581274941844,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.6377310049172469,6.370932739123296,551.0
2026-07-19 23:00:00+00:00,2026-08-11 20:00:00+00:00,0.018155386044010263,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.06748289569325529,0.6741541279756202,549.0
2026-07-21 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018127176269134175,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.0880335382211358,-0.8794550468291468,523.0
2026-07-21 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.018121540926045395,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.11915839732506185,-1.190392389277368,522.0
2026-07-21 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.018124130906295086,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.10485113789257168,-1.047462867546791,521.0
2026-07-21 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.01813652872901129,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.03642116344798894,-0.3638474228454095,520.0
2026-07-21 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.01815403018804786,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.06001931335091488,0.5995929403756397,519.0
2026-07-23 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018254558927935823,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.6103936260099283,6.097832323839184,475.0
2026-07-23 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.018252547129943893,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.5994388913584672,5.9883945246710875,474.0
2026-07-23 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.01825445303887415,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.6098170942378476,6.092072771436097,473.0
2026-07-23 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.01827846791528542,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.7403993164480207,7.396589171315727,472.0
2026-07-23 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.01826910865981746,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,0.689548671364917,6.888591226935521,471.0
2026-07-23 10:00:00+00:00,2026-08-11 20:00:00+00:00,0.01839195571568289,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,1.3528819650606407,13.5152908309558,466.0
2026-07-23 11:00:00+00:00,2026-08-11 20:00:00+00:00,0.018355954309074374,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,1.1594060527035068,11.582466466508034,465.0
2026-07-24 00:00:00+00:00,2026-08-11 20:00:00+00:00,0.01800825999122619,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.7489578261475457,-7.4820886832139815,452.0
2026-07-24 01:00:00+00:00,2026-08-11 20:00:00+00:00,0.018008342522061252,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.7484961014990491,-7.477476053975501,451.0
2026-07-24 02:00:00+00:00,2026-08-11 20:00:00+00:00,0.018004047585114893,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.7725300547615478,-7.717575247067862,450.0
2026-07-24 03:00:00+00:00,2026-08-11 20:00:00+00:00,0.018014445185894287,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.7143660354855439,-7.136516694500584,449.0
2026-07-24 04:00:00+00:00,2026-08-11 20:00:00+00:00,0.018002953563700807,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.77865390024287,-7.7787524634262715,448.0
2026-07-24 05:00:00+00:00,2026-08-11 20:00:00+00:00,0.01800434152333986,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.7708848461005441,-7.701139612544435,447.0
2026-07-24 19:00:00+00:00,2026-08-11 20:00:00+00:00,0.01800933237657201,0.018143134263783476,BEARISH_BREAKDOWN,END,SHORT,CLOSED_END,-0.7429586195295452,-7.422156609100158,433.0
